symbol,baseAsset,quoteAsset,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count
BATBTC,BAT,BTC,-0.00000024,-2.003,0.00001182,0.00001198,0.00001174,642.00000000,0.00001173,34700.00000000,0.00001175,31468.00000000,0.00001198,0.00001201,0.00001162,6269496.00000000,74.10975010,1607498883802,1607585283802,20693916,20698571,4656
BATETH,BAT,ETH,-0.00001203,-3.036,0.00038411,0.00039895,0.00038421,1.00000000,0.00038217,27.00000000,0.00038415,4193.00000000,0.00039624,0.00039884,0.00037763,232192.00000000,89.18691968,1607498905964,1607585305964,4411275,4411789,515
BATBNB,BAT,BNB,-0.00010000,-1.274,0.00774220,0.00789000,0.00775000,13.50000000,0.00772000,49.80000000,0.00777000,6566.40000000,0.00785000,0.00791000,0.00763000,46748.30000000,361.93481700,1607498862632,1607585262632,1570817,1571174,358
BCPTBTC,BCPT,BTC,0.00000004,3.960,0.00000105,0.00000101,0.00000105,9506.00000000,0.00000105,1146.00000000,0.00000106,135143.00000000,0.00000101,0.00000110,0.00000098,7033827.00000000,7.38300496,1607498902180,1607585302180,8825519,8827049,1531
BCPTETH,BCPT,ETH,0.00000000,0.000,0.00008181,0.00008181,0.00008181,356.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00008181,0.00008181,0.00008181,356.00000000,0.02912436,1604223738964,1604310138964,1596249,1596249,1
BCPTBNB,BCPT,BNB,0.00000000,0.000,0.00116200,0.00116200,0.00116200,364.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00116200,0.00116200,0.00116200,364.00000000,0.42296800,1604223738964,1604310138964,521560,521560,1
GVTBTC,GVT,BTC,0.00000060,0.913,0.00006643,0.00006600,0.00006630,49.01000000,0.00006610,4.10000000,0.00006630,1.52000000,0.00006570,0.00006900,0.00006310,84063.69000000,5.58400322,1607498827959,1607585227959,9167471,9168829,1359
GVTETH,GVT,ETH,0.00000000,0.000,0.00384600,0.00384600,0.00384600,3.10000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00384600,0.00384600,0.00384600,3.10000000,0.01192260,1604223738964,1604310138964,1616616,1616616,1
CDTBTC,CDT,BTC,0.00000001,3.226,0.00000032,0.00000031,0.00000032,446027.00000000,0.00000032,1066375.00000000,0.00000033,1608212.00000000,0.00000031,0.00000033,0.00000031,6789734.00000000,2.17309248,1607498521004,1607584921004,5898543,5899030,488
CDTETH,CDT,ETH,-0.00000011,-1.041,0.00001044,0.00001057,0.00001046,72046.00000000,0.00001046,20473.00000000,0.00001047,21999.00000000,0.00001057,0.00001083,0.00001023,2231808.00000000,23.29025842,1607498755187,1607585155187,2448975,2449375,401
NEOUSDT,NEO,USDT,0.17200000,1.050,16.51254227,16.39000000,16.55900000,31.48000000,16.55100000,6.30200000,16.56300000,12.00000000,16.38700000,17.03000000,15.64700000,563266.53300000,9300962.43689500,1607498922088,1607585322088,32285214,32314350,29137
NEOBNB,NEO,BNB,0.00160000,0.270,0.59438375,0.59480000,0.59400000,2.00000000,0.59260000,163.21000000,0.59510000,0.18000000,0.59240000,0.60430000,0.58150000,2028.36000000,1205.62422300,1607498877374,1607585277374,2849587,2850216,630
POEBTC,POE,BTC,-0.00000001,-16.667,0.00000005,0.00000005,0.00000005,1942289.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000006,0.00000006,0.00000004,120119775.00000000,6.15935972,1605088800088,1605175200088,8233189,8233834,646
POEETH,POE,ETH,0.00000000,0.000,0.00000664,0.00000664,0.00000664,7616.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000664,0.00000664,0.00000664,7616.00000000,0.05057024,1604223738964,1604310138964,2619883,2619883,1
QSPBTC,QSP,BTC,0.00000007,5.385,0.00000135,0.00000130,0.00000137,26234.00000000,0.00000136,3733.00000000,0.00000137,593.00000000,0.00000130,0.00000145,0.00000125,10003660.00000000,13.48461006,1607498917139,1607585317139,6774950,6778781,3832
QSPETH,QSP,ETH,0.00000199,4.628,0.00004390,0.00004300,0.00004499,5830.00000000,0.00004429,4335.00000000,0.00004500,24651.00000000,0.00004300,0.00004600,0.00004148,4803594.00000000,210.89043633,1607498905924,1607585305924,2367747,2370893,3147
QSPBNB,QSP,BNB,0.00000000,0.000,0.00052350,0.00052350,0.00052350,988.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00052350,0.00052350,0.00052350,988.00000000,0.51721800,1604223738964,1604310138964,650857,650857,1
BTSBTC,BTS,BTC,-0.00000003,-2.609,0.00000113,0.00000115,0.00000112,125.00000000,0.00000111,427212.00000000,0.00000112,156604.00000000,0.00000115,0.00000115,0.00000111,3199572.00000000,3.61552112,1607498901910,1607585301910,7501040,7501755,716
BTSETH,BTS,ETH,0.00000000,0.000,0.00009498,0.00009498,0.00009498,4056.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00009498,0.00009498,0.00009498,4056.00000000,0.38523888,1604223738964,1604310138964,1754320,1754320,1
BTSBNB,BTS,BNB,0.00000000,0.000,0.00144800,0.00144800,0.00144800,416.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00144800,0.00144800,0.00144800,416.00000000,0.60236800,1604223738964,1604310138964,369865,369865,1
XZCBTC,XZC,BTC,-0.00000350,-1.768,0.00019888,0.00019700,0.00019450,101.81000000,0.00019450,120.05000000,0.00019520,47.89000000,0.00019800,0.00020250,0.00019360,39966.10000000,7.94830775,1607498922336,1607585322336,5741882,5743506,1625
XZCETH,XZC,ETH,-0.00014100,-2.166,0.00643845,0.00657900,0.00636800,0.51000000,0.00632300,71.06000000,0.00638000,10.91000000,0.00650900,0.00665400,0.00630500,4767.29000000,30.69394818,1607498918345,1607585318345,1015124,1015408,285
XZCBNB,XZC,BNB,0.00000000,0.000,0.26750000,0.26750000,0.26750000,0.61000000,0.00000000,0.00000000,0.00000000,0.00000000,0.26750000,0.26750000,0.26750000,0.61000000,0.16317500,1604223738964,1604310138964,470594,470594,1
LSKBTC,LSK,BTC,-0.00000150,-2.209,0.00006612,0.00006750,0.00006640,159.33000000,0.00006620,49.64000000,0.00006640,543.20000000,0.00006790,0.00006820,0.00006460,981409.64000000,64.89458879,1607498875453,1607585275453,10047135,10053080,5946
LSKETH,LSK,ETH,-0.00007900,-3.517,0.00214744,0.00225600,0.00216700,9.24000000,0.00215600,5.10000000,0.00216600,24.37000000,0.00224600,0.00225400,0.00204000,77537.54000000,166.50686307,1607498813109,1607585213109,1980398,1981478,1081
LSKBNB,LSK,BNB,0.00000000,0.000,0.06494000,0.06494000,0.06494000,0.20000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06494000,0.06494000,0.06494000,0.20000000,0.01298800,1604223738964,1604310138964,466799,466799,1
TNTBTC,TNT,BTC,0.00000000,0.000,0.00000261,0.00000261,0.00000261,103.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000261,0.00000261,0.00000261,103.00000000,0.00026883,1604223738964,1604310138964,7400691,7400691,1
TNTETH,TNT,ETH,-0.00000131,-12.464,0.00000968,0.00001051,0.00000920,2766.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00001051,0.00001100,0.00000900,11164459.00000000,108.06101184,1605088800449,1605175200449,1798333,1799125,793
FUELBTC,FUEL,BTC,0.00000000,0.000,0.00000026,0.00000026,0.00000026,445.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000026,0.00000026,0.00000026,445.00000000,0.00011570,1604223738964,1604310138964,6073794,6073794,1
FUELETH,FUEL,ETH,0.00000000,0.000,0.00002221,0.00002221,0.00002221,135.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00002221,0.00002221,0.00002221,135.00000000,0.00299835,1604223738964,1604310138964,2233889,2233889,1
MANABTC,MANA,BTC,-0.00000003,-0.664,0.00000451,0.00000452,0.00000449,11291.00000000,0.00000449,23.00000000,0.00000450,64213.00000000,0.00000452,0.00000460,0.00000446,8045376.00000000,36.25067025,1607498910991,1607585310991,10861348,10865567,4220
MANAETH,MANA,ETH,-0.00000372,-2.481,0.00014765,0.00015045,0.00014619,156.00000000,0.00014619,79.00000000,0.00014686,307.00000000,0.00014991,0.00015150,0.00014360,770418.00000000,113.74847712,1607498864961,1607585264961,3053329,3054089,761
BCDBTC,BCD,BTC,-0.00000015,-0.529,0.00002819,0.00002833,0.00002818,884.00000000,0.00002799,903.00000000,0.00002818,539.00000000,0.00002833,0.00002858,0.00002778,219827.00000000,6.19801641,1607498860903,1607585260903,8264924,8265918,995
BCDETH,BCD,ETH,0.00000000,0.000,0.00251000,0.00251000,0.00251000,13.45100000,0.00000000,0.00000000,0.00000000,0.00000000,0.00251000,0.00251000,0.00251000,13.45100000,0.03376201,1604223738964,1604310138964,2049745,2049745,1
DGDBTC,DGD,BTC,0.00000000,0.000,0.00393100,0.00393100,0.00393100,0.58000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00393100,0.00393100,0.00393100,0.58000000,0.00227998,1604223738964,1604310138964,9151099,9151099,1
DGDETH,DGD,ETH,0.00000000,0.000,0.19260000,0.19260000,0.19260000,10.36000000,0.00000000,0.00000000,0.00000000,0.00000000,0.19260000,0.19260000,0.19260000,10.36000000,1.99533600,1604223738964,1604310138964,3058418,3058418,1
ADXBTC,ADX,BTC,0.00000019,1.305,0.00001481,0.00001463,0.00001475,6016.00000000,0.00001473,13.00000000,0.00001475,11.00000000,0.00001456,0.00001515,0.00001439,1573047.00000000,23.29746186,1607498922044,1607585322044,7249733,7251435,1703
ADXETH,ADX,ETH,-0.00000270,-0.559,0.00048051,0.00048670,0.00048000,2083.00000000,0.00047950,29.00000000,0.00048340,779.00000000,0.00048270,0.00048620,0.00047390,176676.00000000,84.89417040,1607498922186,1607585322186,1461056,1461473,418
ADXBNB,ADX,BNB,0.00000000,0.000,0.00492900,0.00492900,0.00492900,461.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00492900,0.00492900,0.00492900,461.00000000,2.27226900,1604223738964,1604310138964,534235,534235,1
ADABTC,ADA,BTC,0.00000041,5.430,0.00000777,0.00000756,0.00000796,243.00000000,0.00000795,184729.00000000,0.00000796,19996.00000000,0.00000755,0.00000814,0.00000736,110570526.00000000,858.85641315,1607498920728,1607585320728,44001700,44041323,39624
ADAETH,ADA,ETH,0.00000870,3.473,0.00025245,0.00025067,0.00025917,315.00000000,0.00025907,302.00000000,0.00025937,75.00000000,0.00025047,0.00026096,0.00024452,8335934.00000000,2104.42140905,1607498920896,1607585320896,11462699,11468448,5750
PPTBTC,PPT,BTC,0.00000049,3.673,0.00001359,0.00001334,0.00001383,146.00000000,0.00001383,8.00000000,0.00001389,494.00000000,0.00001334,0.00001412,0.00001308,677783.00000000,9.21094557,1607498804292,1607585204292,6725432,6727318,1887
PPTETH,PPT,ETH,0.00000000,0.000,0.00141000,0.00141000,0.00141000,256.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00141000,0.00141000,0.00141000,256.00000000,0.36096000,1604223738964,1604310138964,1692151,1692151,1
CMTBTC,CMT,BTC,-0.00000002,-4.255,0.00000046,0.00000047,0.00000045,417871.00000000,0.00000045,1371796.00000000,0.00000046,67100.00000000,0.00000047,0.00000048,0.00000045,8437784.00000000,3.86512949,1607498920304,1607585320304,8180251,8180797,547
CMTETH,CMT,ETH,-0.00000075,-4.774,0.00001507,0.00001569,0.00001496,73488.00000000,0.00001482,9068.00000000,0.00001503,106559.00000000,0.00001571,0.00001571,0.00001450,4132430.00000000,62.28088414,1607498914632,1607585314632,2484109,2484560,452
CMTBNB,CMT,BNB,0.00000000,0.000,0.00057700,0.00057700,0.00057700,227.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00057700,0.00057700,0.00057700,227.00000000,0.13097900,1604223738964,1604310138964,639985,639985,1
XLMBTC,XLM,BTC,0.00000106,12.848,0.00000888,0.00000824,0.00000931,28226.00000000,0.00000931,42448.00000000,0.00000932,51257.00000000,0.00000825,0.00000963,0.00000789,180891825.00000000,1606.77069634,1607498922072,1607585322072,35065310,35128202,62893
XLMETH,XLM,ETH,0.00003025,11.060,0.00028858,0.00027367,0.00030376,64.00000000,0.00030350,421.00000000,0.00030373,3317.00000000,0.00027351,0.00031099,0.00026251,6922818.00000000,1997.79204151,1607498921506,1607585321506,8122951,8128881,5931
XLMBNB,XLM,BNB,0.00071200,13.156,0.00586751,0.00542500,0.00612400,160.00000000,0.00612400,900.00000000,0.00614500,4264.00000000,0.00541200,0.00632800,0.00516900,1789984.00000000,10502.74212300,1607498922373,1607585322373,2484143,2487676,3534
CNDBTC,CND,BTC,-0.00000001,-2.174,0.00000045,0.00000047,0.00000045,560.00000000,0.00000044,2359875.00000000,0.00000045,1676589.00000000,0.00000046,0.00000047,0.00000044,5490414.00000000,2.47988180,1607498908244,1607585308244,6751385,6751970,586
CNDETH,CND,ETH,0.00000000,0.000,0.00002599,0.00002599,0.00002599,25336.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00002599,0.00002599,0.00002599,25336.00000000,0.65848264,1604223738964,1604310138964,2093358,2093358,1
CNDBNB,CND,BNB,0.00000000,0.000,0.00033990,0.00033990,0.00033990,648.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00033990,0.00033990,0.00033990,648.00000000,0.22025520,1604223738964,1604310138964,1023585,1023585,1
LENDBTC,LEND,BTC,0.00000000,0.000,0.00004512,0.00004512,0.00004512,465.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00004512,0.00004512,0.00004512,465.00000000,0.02098080,1604223738964,1604310138964,13208373,13208373,1
LENDETH,LEND,ETH,0.00000000,0.000,0.00137174,0.00137174,0.00137174,11.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00137174,0.00137174,0.00137174,11.00000000,0.01508914,1604223738964,1604310138964,3800120,3800120,1
WABIBTC,WABI,BTC,0.00000014,3.562,0.00000413,0.00000391,0.00000407,6159.00000000,0.00000407,11357.00000000,0.00000408,339.00000000,0.00000393,0.00000438,0.00000385,2843470.00000000,11.74654084,1607498750217,1607585150217,9514653,9517800,3148
WABIETH,WABI,ETH,0.00000000,0.000,0.00040308,0.00040308,0.00040308,37.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00040308,0.00040308,0.00040308,37.00000000,0.01491396,1604223738964,1604310138964,1714435,1714435,1
WABIBNB,WABI,BNB,0.00009600,3.719,0.00273256,0.00257200,0.00267700,115.00000000,0.00267700,220.00000000,0.00270000,1911.00000000,0.00258100,0.00281700,0.00253000,313314.00000000,856.14933300,1607498907657,1607585307657,1094277,1094952,676
LTCETH,LTC,ETH,-0.00447000,-3.218,0.13519087,0.13887000,0.13443000,0.57400000,0.13424000,34.76600000,0.13439000,2.39400000,0.13890000,0.13890000,0.13270000,14082.50700000,1903.82636006,1607498922417,1607585322417,8113799,8117546,3748
LTCUSDT,LTC,USDT,-0.29000000,-0.382,75.93061099,75.93000000,75.64000000,5.23629000,75.64000000,60.00000000,75.65000000,18.07025000,75.93000000,78.14000000,72.13000000,1271916.28060000,96577380.31010800,1607498922259,1607585322259,68118209,68288746,170538
LTCBNB,LTC,BNB,-0.03300000,-1.200,2.72511024,2.74900000,2.71600000,17.46000000,2.71100000,6.42000000,2.71400000,6.42000000,2.74900000,2.76200000,2.67500000,6086.50400000,16586.39437100,1607498922284,1607585322284,5285215,5289448,4234
TNBBTC,TNB,BTC,0.00000000,0.000,0.00000010,0.00000010,0.00000010,24680.00000000,0.00000010,17595748.00000000,0.00000011,26051301.00000000,0.00000010,0.00000011,0.00000010,4299761.00000000,0.43743773,1607497292418,1607583692418,5896023,5896088,66
TNBETH,TNB,ETH,0.00000000,0.000,0.00000752,0.00000752,0.00000752,5000.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000752,0.00000752,0.00000752,5000.00000000,0.03760000,1604223738964,1604310138964,2190472,2190472,1
WAVESBTC,WAVES,BTC,0.00003440,8.058,0.00045579,0.00042680,0.00046130,12.00000000,0.00046090,10.15000000,0.00046130,46.62000000,0.00042690,0.00048850,0.00040670,1023844.79000000,466.66245511,1607498921917,1607585321917,30065085,30098755,33671
WAVESETH,WAVES,ETH,0.00087700,6.182,0.01480460,0.01418500,0.01506300,0.20000000,0.01499900,3.35000000,0.01506300,103.18000000,0.01418600,0.01569700,0.01361000,34893.93000000,516.59061177,1607498922246,1607585322246,3990703,3993303,2601
WAVESBNB,WAVES,BNB,0.02044000,7.292,0.29855498,0.28070000,0.30073000,0.60000000,0.30282000,3.80000000,0.30433000,73.20000000,0.28029000,0.31878000,0.26876000,8146.70000000,2432.23788900,1607498921437,1607585321437,1010111,1011077,967
GTOBTC,GTO,BTC,0.00000000,0.000,0.00000035,0.00000035,0.00000034,2789.00000000,0.00000034,926031.00000000,0.00000035,807938.00000000,0.00000034,0.00000036,0.00000034,6950926.00000000,2.41260774,1607498870409,1607585270409,9087980,9088315,336
GTOETH,GTO,ETH,0.00000000,0.000,0.00003197,0.00003197,0.00003197,109.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00003197,0.00003197,0.00003197,109.00000000,0.00348473,1604223738964,1604310138964,2893668,2893668,1
GTOBNB,GTO,BNB,0.00000000,0.000,0.00035200,0.00035200,0.00035200,363.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00035200,0.00035200,0.00035200,363.00000000,0.12777600,1604223738964,1604310138964,1175114,1175114,1
ICXBTC,ICX,BTC,-0.00000030,-1.415,0.00002104,0.00002120,0.00002090,148.00000000,0.00002089,195.00000000,0.00002092,133.00000000,0.00002120,0.00002139,0.00002075,1712953.00000000,36.03387573,1607498913704,1607585313704,25402193,25405585,3393
ICXETH,ICX,ETH,-0.00002200,-3.121,0.00068100,0.00070800,0.00068300,4.83000000,0.00068000,2925.97000000,0.00068300,95.09000000,0.00070500,0.00070500,0.00067200,108891.70000000,74.15472761,1607498886117,1607585286117,7216922,7217310,389
ICXBNB,ICX,BNB,-0.00013000,-0.933,0.01378198,0.01388000,0.01380000,1309.80000000,0.01375000,49.10000000,0.01380000,8447.30000000,0.01393000,0.01399000,0.01362000,51464.10000000,709.27699300,1607498913503,1607585313503,1567575,1567876,302
OSTBTC,OST,BTC,-0.00000002,-3.226,0.00000061,0.00000062,0.00000060,110500.00000000,0.00000059,838600.00000000,0.00000060,1537451.00000000,0.00000062,0.00000062,0.00000059,15441839.00000000,9.35003567,1607498913388,1607585313388,5778555,5779464,910
OSTETH,OST,ETH,-0.00000067,-3.314,0.00001969,0.00002020,0.00001955,8630.00000000,0.00001944,898.00000000,0.00001955,376.00000000,0.00002022,0.00002028,0.00001911,1999740.00000000,39.36882426,1607498790261,1607585190261,1528720,1529225,506
OSTBNB,OST,BNB,0.00000000,0.000,0.00052500,0.00052500,0.00052500,16950.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00052500,0.00052500,0.00052500,16950.00000000,8.89875000,1604223738964,1604310138964,338442,338442,1
ELFBTC,ELF,BTC,-0.00000027,-3.714,0.00000710,0.00000729,0.00000700,17801.00000000,0.00000698,320.00000000,0.00000701,105.00000000,0.00000727,0.00000749,0.00000689,8406921.00000000,59.68210290,1607498915634,1607585315634,13122552,13129838,7287
ELFETH,ELF,ETH,-0.00001314,-5.441,0.00023177,0.00024149,0.00022835,19614.00000000,0.00022735,287.00000000,0.00022835,295.00000000,0.00024149,0.00024149,0.00022330,3084799.00000000,714.97826499,1607498914633,1607585314633,3994488,3996493,2006
AIONBTC,AION,BTC,-0.00000008,-1.860,0.00000426,0.00000431,0.00000422,81.00000000,0.00000422,2957.00000000,0.00000423,810.00000000,0.00000430,0.00000439,0.00000414,5654451.00000000,24.08564647,1607498916249,1607585316249,11298897,11303145,4249
AIONETH,AION,ETH,-0.00000600,-4.196,0.00013849,0.00014300,0.00013700,692.01000000,0.00013700,21507.10000000,0.00013800,144.55000000,0.00014300,0.00014300,0.00013400,468745.71000000,64.91710578,1607498921186,1607585321186,2987565,2988159,595
AIONBNB,AION,BNB,-0.00006700,-2.351,0.00279387,0.00285200,0.00278300,59.00000000,0.00277500,59.00000000,0.00278400,508.00000000,0.00285000,0.00286800,0.00270400,169290.00000000,472.97412000,1607498107379,1607584507379,896148,897384,1237
NEBLBTC,NEBL,BTC,0.00000034,1.570,0.00002214,0.00002160,0.00002200,7.00000000,0.00002199,10597.00000000,0.00002200,293.00000000,0.00002166,0.00002289,0.00002151,222026.00000000,4.91455573,1607498801539,1607585201539,7390936,7392054,1119
NEBLETH,NEBL,ETH,-0.00000500,-0.693,0.00071606,0.00071400,0.00071600,99.82000000,0.00071600,0.18000000,0.00071900,59.14000000,0.00072100,0.00073800,0.00070000,37239.05000000,26.66540017,1607498119049,1607584519049,1981943,1982100,158
NEBLBNB,NEBL,BNB,0.00000000,0.000,0.01356000,0.01356000,0.01356000,1.50000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01356000,0.01356000,0.01356000,1.50000000,0.02034000,1604223738964,1604310138964,729245,729245,1
BRDBTC,BRD,BTC,-0.00000003,-0.787,0.00000378,0.00000381,0.00000378,108.00000000,0.00000376,7961.00000000,0.00000377,380.00000000,0.00000381,0.00000386,0.00000373,1036822.00000000,3.92023821,1607498919785,1607585319785,5457649,5458409,761
